TransactionID,CustomerID,ProductID,Category,Quantity,Price,TransactionDate
T004894,C0854,P00437,Sports,4,286.66,2024-01-26 16:05:10
T004895,C0481,P00496,Books,5,463.59,2024-08-09 17:39:01
T004896,C2158,P00716,Sports,4,368.8,2024-07-24 04:35:00
T004897,C4484,P00598,Home Appliances,2,202.53,2024-01-30 22:40:35
T004898,C2414,P00498,Sports,4,95.39,2024-12-13 18:34:10
T004899,C0675,P00781,Groceries,2,385.67,2024-12-15 10:14:22
T004900,C1336,P00971,Home Appliances,3,423.89,2024-06-23 23:37:07
T004901,C1428,P00062,Sports,3,48.59,2024-04-17 03:00:56
T004902,C0312,P00103,Sports,1,374.62,2024-04-06 17:33:03
T004903,C0956,P00773,Sports,1,309.71,2024-10-19 06:45:57
T004904,C2751,P00802,Groceries,3,42.85,2024-04-30 16:05:29
T004905,C2512,P00662,Fashion,2,45.39,2024-04-13 12:56:48
T004906,C0985,P00678,Fashion,2,115.03,2024-05-10 10:42:39
T004907,C0547,P00955,Fashion,5,217.34,2024-09-02 19:11:24
T004908,C0879,P00639,Sports,1,153.0,2024-05-02 18:28:56
T004909,C0729,P00129,Electronics,2,380.24,2024-01-13 06:37:50
T004910,C4051,P00080,Fashion,1,14.09,2024-10-15 15:36:35
T004911,C3756,P00854,Electronics,2,139.92,2024-09-05 20:45:41
T004912,C1852,P00124,Fashion,4,210.7,2024-06-27 06:45:03
T004913,C4526,P00486,Sports,4,209.3,2024-02-16 10:19:16
T004914,C1304,P00795,Groceries,4,357.13,2024-03-19 11:04:40
T004915,C0974,P00818,Groceries,3,395.96,2024-01-02 07:14:10
T004916,C1719,P00866,Sports,5,462.78,2024-03-12 18:49:45
T004917,C0924,P00001,Fashion,2,310.22,2024-07-11 06:00:31
T004918,C0329,P00758,Groceries,4,430.29,2024-01-30 19:25:38
T004919,C0337,P00934,Groceries,2,93.02,2024-07-01 09:22:38
T004920,C1369,P00337,Books,2,437.5,2024-04-03 19:33:10
T004921,C2333,P00301,Books,2,55.65,2024-07-15 05:59:32
T004922,C1265,P00482,Home Appliances,4,98.58,2024-07-27 09:39:07
T004923,C2630,P00953,Sports,1,312.8,2024-11-02 09:52:16
T004924,C0379,P00484,Electronics,5,368.26,2024-07-21 09:18:06
T004925,C0712,P00145,Home Appliances,1,212.31,2024-09-30 23:04:10
T004926,C4480,P00563,Sports,4,276.07,2024-06-12 06:57:35
T004927,C4466,P00114,Home Appliances,1,57.76,2024-02-20 09:42:46
T004928,C3760,P00184,Electronics,2,26.18,2024-04-06 14:25:46
T004929,C4696,P00978,Sports,1,268.84,2024-11-20 03:18:25
T004930,C1145,P00046,Electronics,3,126.4,2024-10-10 16:58:00
T004931,C2566,P00476,Fashion,4,382.39,2024-08-10 04:23:31
T004932,C1609,P00043,Home Appliances,5,367.42,2024-11-15 06:49:43
T004933,C3567,P00194,Home Appliances,2,111.69,2024-01-03 15:36:46
T004934,C1125,P00968,Fashion,5,252.55,2024-02-29 08:26:36
T004935,C2014,P00332,Books,3,345.81,2024-08-02 23:47:47
T004936,C4430,P00866,Sports,1,174.73,2024-11-19 15:25:38
T004937,C3473,P00343,Groceries,2,459.24,2024-02-11 20:35:31
T004938,C3153,P00985,Electronics,1,370.81,2024-09-04 12:06:22
T004939,C0991,P00138,Groceries,1,484.49,2024-02-03 23:31:32
T004940,C2071,P00983,Groceries,2,314.65,2024-03-24 00:23:05
T004941,C0243,P00880,Fashion,4,461.02,2024-04-02 04:59:34
T004942,C1544,P00187,Electronics,1,175.55,2024-06-04 02:20:01
T004943,C2485,P00174,Electronics,1,144.97,2024-07-04 22:39:34
T004944,C1973,P00762,Fashion,1,361.64,2024-09-22 17:00:28
T004945,C3870,P00246,Sports,4,305.71,2024-10-01 20:35:22
T004946,C0952,P00023,Fashion,4,442.68,2024-06-26 22:47:16
T004947,C4443,P00150,Home Appliances,1,411.89,2024-01-29 07:11:08
T004948,C3085,P00702,Books,2,202.78,2024-07-25 05:10:21
T004949,C3996,P00746,Electronics,5,155.65,2024-12-08 06:32:12
T004950,C1379,P00441,Fashion,1,380.37,2024-08-02 06:33:03
T004951,C4785,P00212,Electronics,1,402.68,2024-01-09 16:04:57
T004952,C3240,P00738,Fashion,3,239.91,2024-03-05 07:08:45
T004953,C4050,P00458,Groceries,1,11.43,2024-03-14 00:31:10
T004954,C1083,P00116,Groceries,4,217.54,2024-08-05 04:09:06
T004955,C3519,P00359,Books,4,149.4,2024-05-22 21:11:55
T004956,C4679,P00435,Electronics,3,163.82,2024-12-13 02:38:57
T004957,C4154,P00736,Fashion,3,347.09,2024-09-27 08:24:32
T004958,C4130,P00657,Home Appliances,3,462.99,2024-02-20 17:02:58
T004959,C0305,P00409,Fashion,3,178.82,2024-03-23 18:53:33
T004960,C3056,P00949,Groceries,4,164.02,2024-10-20 15:24:32
T004961,C2501,P00615,Fashion,5,183.35,2024-12-09 03:21:12
T004962,C1877,P00197,Fashion,4,14.6,2024-05-16 14:17:12
T004963,C4295,P00727,Sports,4,276.21,2024-06-01 19:21:01
T004964,C3426,P00427,Electronics,3,474.27,2024-01-31 22:18:28
T004965,C4595,P00284,Home Appliances,3,37.91,2024-03-16 12:29:06
T004966,C4143,P00653,Sports,4,462.2,2024-05-16 04:54:34
T004967,C0822,P00835,Books,1,369.35,2024-01-04 10:52:10
T004968,C1933,P00741,Fashion,1,403.5,2024-05-20 15:15:46
T004969,C0522,P00099,Electronics,3,98.16,2024-05-31 21:13:21
T004970,C2361,P00256,Groceries,1,171.3,2024-05-23 02:34:17
T004971,C4086,P00973,Books,2,422.89,2024-01-15 23:45:37
T004972,C0949,P00194,Home Appliances,3,203.31,2024-04-27 02:29:35
T004973,C2076,P00719,Fashion,2,286.45,2024-08-16 03:39:14
T004974,C4586,P00063,Groceries,5,193.76,2024-05-04 14:06:11
T004975,C3153,P00624,Groceries,5,76.39,2024-05-16 23:45:41
T004976,C2431,P00822,Electronics,1,378.66,2024-11-18 10:28:38
T004977,C0916,P00791,Electronics,4,216.65,2024-02-13 02:33:49
T004978,C0163,P00661,Sports,3,180.43,2024-11-06 13:47:51
T004979,C0807,P00664,Sports,4,386.98,2024-11-02 05:41:59
T004980,C2470,P00709,Electronics,2,335.15,2024-12-18 16:45:00
T004981,C4781,P00784,Groceries,5,380.35,2024-02-25 01:03:26
T004982,C1211,P00109,Sports,5,231.95,2024-04-13 05:45:13
T004983,C4436,P00205,Books,1,99.88,2024-12-15 18:54:42
T004984,C2289,P00885,Groceries,1,130.15,2024-01-18 19:22:58
T004985,C1611,P00099,Electronics,4,422.76,2024-05-08 10:17:40
T004986,C2751,P00043,Home Appliances,2,155.11,2024-01-15 19:20:18
T004987,C3908,P00481,Electronics,1,141.25,2024-06-12 00:57:58
T004988,C0691,P00765,Electronics,5,340.93,2024-06-04 14:52:59
T004989,C3881,P00226,Groceries,1,374.29,2023-12-27 02:45:59
T004990,C2750,P00083,Sports,1,341.23,2024-09-05 21:53:40
T004991,C4025,P00012,Home Appliances,2,441.05,2024-10-04 14:10:31
T004992,C4787,P00245,Home Appliances,4,133.29,2024-05-05 08:49:05
T004993,C1939,P00178,Electronics,3,430.94,2024-01-08 16:12:09
T004994,C3653,P00144,Groceries,5,35.7,2024-01-02 00:11:32
T004995,C4193,P00909,Fashion,2,50.56,2024-10-09 21:57:31
T004996,C2856,P00767,Electronics,4,398.64,2024-10-07 05:19:51
T004997,C2584,P00099,Electronics,2,421.99,2024-05-09 13:22:20
T004998,C3874,P00073,Books,4,397.14,2024-12-12 06:14:26
T004999,C1648,P00533,Books,3,21.84,2024-02-08 18:44:27
T005000,C4866,P00457,Electronics,4,482.35,2024-04-10 09:25:36
T005001,C1306,P00843,Electronics,3,303.52,2024-04-21 07:20:35
T005002,C0356,P00052,Groceries,3,408.73,2024-07-24 20:40:32
T005003,C3072,P00149,Home Appliances,4,145.07,2024-04-13 07:24:33
T005004,C0643,P00081,Home Appliances,2,436.35,2024-02-20 22:42:53
T005005,C4808,P00283,Fashion,2,154.75,2024-04-06 01:09:03
T005006,C2058,P00349,Fashion,1,28.88,2024-11-12 20:23:45
T005007,C3219,P00821,Home Appliances,1,308.54,2024-03-25 18:52:15
T005008,C1932,P00759,Electronics,2,251.16,2024-02-18 07:27:56
T005009,C2643,P00685,Books,2,293.63,2024-06-08 16:46:14
T005010,C3962,P00412,Fashion,3,84.85,2024-08-27 16:14:39
T005011,C2316,P00622,Groceries,1,263.93,2024-06-09 00:03:12
T005012,C0382,P00610,Electronics,2,406.19,2024-07-30 12:18:20
T005013,C1018,P00234,Groceries,2,349.49,2024-04-08 10:30:59
T005014,C0709,P00876,Sports,4,338.01,2024-07-04 04:02:22
T005015,C1259,P00988,Electronics,1,180.28,2024-01-27 23:28:20
T005016,C2624,P00027,Home Appliances,5,345.39,2024-02-09 02:04:57
T005017,C2103,P00355,Electronics,3,270.99,2024-10-10 05:29:56
T005018,C1721,P00563,Sports,1,39.44,2024-09-06 02:41:28
T005019,C3103,P00144,Groceries,1,66.66,2024-07-27 13:55:48
T005020,C0673,P00316,Fashion,1,365.52,2024-09-15 13:45:20
T005021,C2304,P00922,Fashion,3,39.46,2024-03-07 19:58:48
T005022,C3927,P00872,Electronics,1,235.01,2024-11-10 03:11:48
T005023,C2486,P00835,Books,2,263.57,2024-05-12 00:22:46
T005024,C2265,P00481,Electronics,2,333.86,2024-08-12 20:23:18
T005025,C2263,P00795,Groceries,3,447.66,2024-03-02 11:43:17
T005026,C4198,P00500,Fashion,3,114.22,2024-06-23 15:43:23
T005027,C3919,P00138,Groceries,1,210.37,2024-07-27 12:12:44
T005028,C1225,P00299,Groceries,3,226.69,2024-12-10 23:43:01
T005029,C3028,P00187,Electronics,3,359.94,2024-05-08 11:40:20
T005030,C1519,P00840,Electronics,4,74.24,2024-06-06 06:06:57
T005031,C4333,P00407,Sports,1,135.17,2024-01-17 23:18:58
T005032,C4734,P00873,Electronics,1,181.25,2024-11-25 13:34:29
T005033,C4444,P00524,Groceries,4,303.75,2024-07-12 10:07:17
T005034,C2533,P00014,Sports,1,355.73,2024-07-10 16:17:39
T005035,C0588,P00886,Books,2,485.95,2024-09-27 17:56:45
T005036,C4778,P00501,Groceries,1,217.79,2024-08-14 20:35:39
T005037,C3821,P00668,Fashion,1,123.01,2024-09-05 12:54:28
T005038,C1378,P00330,Home Appliances,4,38.96,2024-08-19 17:40:07
T005039,C3215,P00920,Books,4,461.26,2024-12-15 11:44:36
T005040,C4088,P00761,Fashion,1,381.92,2024-09-03 08:37:06
T005041,C1098,P00725,Groceries,4,230.44,2024-07-01 02:12:09
T005042,C0043,P00518,Groceries,3,90.54,2024-02-26 20:49:18
T005043,C2817,P00701,Books,5,87.35,2024-11-12 05:21:06
T005044,C1786,P00360,Books,3,73.45,2024-01-20 11:22:12
T005045,C3774,P00315,Fashion,3,427.53,2024-10-05 11:39:40
T005046,C4382,P00455,Fashion,2,321.17,2024-02-25 07:57:37
T005047,C4217,P00597,Sports,3,208.31,2024-09-27 07:23:43
T005048,C4388,P00234,Groceries,2,400.23,2024-08-25 01:20:25
T005049,C4848,P00647,Home Appliances,2,459.64,2024-02-13 13:19:48
T005050,C2893,P00842,Electronics,1,390.67,2024-11-09 15:09:41
T005051,C2917,P00661,Sports,2,467.63,2024-01-25 11:49:51
T005052,C4423,P00596,Groceries,1,104.17,2024-08-31 01:43:19
T005053,C2093,P00880,Fashion,1,103.31,2024-11-28 00:17:50
T005054,C3477,P00344,Fashion,1,400.87,2024-02-03 01:18:23
T005055,C4850,P00548,Home Appliances,1,39.24,2024-01-26 08:28:55
T005056,C4092,P00965,Fashion,1,499.08,2024-01-08 21:35:02
T005057,C2805,P00647,Home Appliances,5,173.32,2024-08-23 09:49:48
T005058,C3195,P00675,Groceries,3,273.34,2023-12-31 12:53:01
T005059,C2196,P00178,Electronics,2,312.11,2024-09-20 03:23:22
T005060,C1363,P00794,Books,5,478.62,2024-06-11 03:32:28
T005061,C2001,P00619,Books,5,222.42,2024-02-17 14:47:55
T005062,C1836,P00512,Groceries,4,424.97,2024-09-06 01:20:04
T005063,C2674,P00794,Books,3,73.61,2024-01-03 14:26:22
T005064,C1712,P00092,Groceries,5,492.96,2024-07-18 03:56:10
T005065,C0055,P00107,Fashion,1,490.9,2024-08-30 12:14:36
T005066,C1734,P00391,Home Appliances,2,334.65,2024-11-28 21:53:14
T005067,C2353,P00159,Groceries,5,47.24,2024-09-21 01:21:36
T005068,C3535,P00077,Groceries,3,399.84,2024-07-25 14:18:58
T005069,C2331,P00440,Home Appliances,4,354.59,2024-01-27 12:03:19
T005070,C2977,P00307,Fashion,1,388.21,2024-11-30 00:00:51
T005071,C1611,P00742,Books,5,272.12,2024-05-26 15:58:02
T005072,C0897,P00217,Books,2,151.95,2024-09-11 18:16:02
T005073,C2480,P00735,Books,4,269.03,2024-04-19 16:46:30
T005074,C1199,P00566,Groceries,2,402.08,2024-08-21 06:39:30
T005075,C4477,P00972,Fashion,2,173.64,2024-05-02 19:43:30
T005076,C0142,P00631,Groceries,3,311.54,2024-06-09 06:22:21
T005077,C1051,P00029,Books,2,483.61,2024-04-13 20:49:12
T005078,C0298,P00371,Sports,3,290.55,2024-12-07 12:44:51
T005079,C4965,P00149,Home Appliances,2,129.28,2024-02-11 12:15:30
T005080,C1769,P00957,Home Appliances,2,17.1,2024-03-21 20:31:30
T005081,C2944,P00139,Sports,1,197.54,2023-12-28 11:05:29
T005082,C3312,P00101,Fashion,5,204.08,2024-02-27 16:14:52
T005083,C1370,P00102,Groceries,2,149.64,2024-12-21 16:09:41
T005084,C3848,P00892,Sports,4,395.24,2024-03-27 05:34:21
T005085,C3805,P00550,Home Appliances,2,120.91,2024-04-10 16:59:26
T005086,C2041,P00749,Books,4,431.46,2024-11-23 05:48:33
T005087,C3310,P00290,Sports,1,317.99,2024-08-31 11:40:57
T005088,C3100,P00640,Sports,5,11.05,2024-02-11 16:20:12
T005089,C4581,P00506,Groceries,5,262.98,2024-07-10 03:51:28
T005090,C2221,P00020,Fashion,1,231.22,2024-07-06 18:42:18
T005091,C0851,P00629,Sports,1,145.96,2024-10-12 10:52:58
T005092,C1079,P00465,Fashion,4,178.18,2024-03-05 17:16:36
T005093,C3130,P00914,Books,3,406.47,2024-11-20 19:47:21
T005094,C4343,P00252,Groceries,5,188.35,2024-04-04 12:44:59
T005095,C0751,P00623,Electronics,1,140.63,2024-07-25 21:41:02
T005096,C4533,P00557,Books,3,141.15,2024-02-14 03:48:45
T005097,C2065,P00452,Home Appliances,2,111.02,2024-07-31 08:55:43
T005098,C0817,P00441,Fashion,3,26.93,2024-12-18 12:36:55
T005099,C3380,P00082,Sports,5,135.86,2024-02-04 19:33:25
T005100,C3580,P00920,Books,3,26.05,2024-08-13 04:05:31
T005101,C2810,P00604,Sports,5,339.19,2024-04-18 22:13:52
T005102,C3864,P00405,Sports,4,166.84,2024-12-09 01:42:22
T005103,C2428,P00960,Home Appliances,1,157.94,2024-08-22 07:50:49
T005104,C0630,P00649,Books,3,358.1,2024-06-17 04:41:36
T005105,C2475,P00814,Sports,2,377.7,2024-05-08 16:04:27
T005106,C3728,P00219,Home Appliances,1,496.23,2024-05-18 18:41:55
T005107,C0686,P00250,Groceries,1,100.02,2024-11-09 20:59:13
T005108,C1871,P00001,Fashion,5,495.01,2024-05-26 09:11:14
T005109,C4653,P00891,Fashion,4,341.9,2024-04-14 23:56:16
T005110,C2886,P00444,Groceries,2,317.28,2024-05-07 13:44:08
T005111,C4570,P00217,Books,5,477.41,2024-11-04 16:50:17
T005112,C3665,P00882,Electronics,5,124.99,2024-07-21 14:49:31
T005113,C2416,P00449,Home Appliances,2,69.66,2024-11-02 01:19:29
T005114,C3431,P00422,Sports,5,311.46,2023-12-24 20:44:24
T005115,C3566,P00768,Sports,3,294.53,2024-01-11 04:18:03
T005116,C1879,P00281,Home Appliances,3,451.22,2024-03-13 23:59:57
T005117,C4475,P00742,Books,2,206.96,2024-05-04 07:40:26
T005118,C1703,P00338,Home Appliances,3,180.83,2024-10-13 13:19:27
T005119,C0867,P00746,Electronics,5,484.51,2024-10-10 05:35:29
T005120,C1975,P00386,Groceries,3,424.26,2024-05-26 12:41:21
T005121,C1932,P00886,Books,4,211.54,2024-09-25 21:24:14
T005122,C4457,P00218,Books,1,273.15,2024-01-14 01:29:51
T005123,C4076,P00292,Home Appliances,3,226.42,2024-07-30 15:44:35
T005124,C0727,P00641,Sports,3,340.46,2024-06-13 19:11:13
T005125,C4999,P00257,Sports,4,208.36,2024-03-31 14:52:17
T005126,C2257,P00199,Fashion,4,35.4,2024-05-12 09:23:01
T005127,C2752,P00634,Home Appliances,5,445.58,2024-07-26 09:47:32
T005128,C3241,P00218,Books,3,185.69,2024-09-19 00:16:28
T005129,C3434,P00747,Electronics,2,14.97,2024-10-11 16:48:57
T005130,C4932,P00447,Sports,4,214.79,2024-05-23 20:46:48
T005131,C2229,P00992,Home Appliances,4,444.63,2024-06-11 19:33:20
T005132,C2067,P00091,Books,5,285.82,2024-01-23 06:44:41
T005133,C3414,P00843,Electronics,4,124.39,2024-08-30 22:37:51
T005134,C4416,P00240,Fashion,5,287.49,2024-08-28 11:05:24
T005135,C4609,P00964,Sports,1,121.32,2024-02-17 13:31:00
T005136,C2508,P00049,Books,1,482.18,2024-12-04 22:05:49
T005137,C2993,P00048,Sports,2,117.24,2024-10-10 19:16:19
T005138,C1267,P00737,Electronics,2,258.36,2024-05-12 22:32:42
T005139,C1585,P00137,Sports,1,115.76,2024-12-21 02:14:10
T005140,C0313,P00386,Groceries,4,174.04,2024-09-24 08:48:43
T005141,C0421,P00528,Sports,3,282.59,2024-08-19 03:35:49
T005142,C2276,P00683,Groceries,1,366.14,2024-08-23 21:44:12
T005143,C4880,P00769,Books,5,424.92,2024-06-29 11:22:27
T005144,C2751,P00820,Home Appliances,4,369.89,2024-12-20 09:11:12
T005145,C2134,P00296,Home Appliances,5,172.89,2024-05-30 00:59:10
T005146,C2688,P00537,Fashion,4,352.24,2024-10-24 17:50:47
T005147,C0760,P00759,Electronics,1,208.63,2024-02-18 06:13:00
T005148,C0258,P00520,Electronics,2,475.91,2024-08-12 17:33:34
T005149,C4077,P00459,Books,1,165.87,2024-07-03 00:37:36
T005150,C4952,P00754,Books,4,118.51,2024-01-01 07:58:18
T005151,C1962,P00235,Books,5,137.12,2024-11-03 05:37:19
T005152,C2087,P00276,Electronics,2,175.63,2024-03-12 23:51:58
T005153,C0983,P00279,Fashion,4,76.69,2024-11-22 06:00:43
T005154,C0146,P00159,Groceries,5,18.48,2024-01-08 01:35:21
T005155,C2507,P00377,Books,1,398.92,2024-05-24 15:18:00
T005156,C1904,P00825,Books,1,62.13,2024-11-23 01:06:09
T005157,C0014,P00816,Sports,4,243.01,2024-01-22 09:43:40
T005158,C0984,P00686,Home Appliances,2,325.87,2024-01-20 10:16:43
T005159,C0746,P00053,Groceries,4,424.72,2024-02-02 07:57:14
T005160,C4151,P00568,Sports,4,310.04,2024-01-27 04:02:15
T005161,C4697,P00054,Home Appliances,5,61.38,2023-12-30 02:49:15
T005162,C4171,P00007,Sports,4,386.64,2024-05-25 02:00:33
T005163,C2075,P00089,Groceries,4,70.28,2024-05-09 11:14:52
T005164,C4291,P00264,Fashion,3,444.41,2024-11-07 00:18:15
T005165,C1589,P00311,Sports,5,181.01,2024-03-06 22:40:46
T005166,C0127,P00964,Sports,2,329.03,2024-01-13 03:56:55
T005167,C2023,P00680,Fashion,2,344.15,2024-05-12 15:19:29
T005168,C4516,P00410,Home Appliances,2,267.43,2024-09-01 07:53:56
T005169,C1423,P00987,Home Appliances,2,56.85,2024-12-08 23:40:18
T005170,C3170,P00004,Fashion,5,140.37,2024-12-10 12:25:02
T005171,C4831,P00981,Fashion,3,338.91,2024-06-11 01:12:55
T005172,C2589,P00272,Home Appliances,3,389.34,2024-03-26 22:13:42
T005173,C4806,P00925,Groceries,1,376.7,2024-02-01 12:37:25
T005174,C2172,P00363,Sports,3,178.56,2024-04-15 11:27:42
T005175,C3730,P00463,Fashion,1,366.15,2024-03-14 11:33:19
T005176,C2115,P00712,Fashion,2,397.42,2024-04-30 23:38:05
T005177,C2822,P00216,Sports,2,70.43,2024-05-31 09:15:47
T005178,C1479,P00045,Books,1,443.18,2024-11-04 10:21:20
T005179,C3908,P00426,Home Appliances,5,235.5,2024-01-01 21:46:47
T005180,C0674,P00041,Fashion,1,279.35,2024-08-24 18:25:34
T005181,C1501,P00323,Books,5,187.62,2024-10-24 05:23:47
T005182,C3514,P00351,Fashion,1,166.81,2024-01-31 05:15:08
T005183,C2752,P00393,Fashion,4,273.78,2024-08-10 12:33:42
T005184,C0966,P00793,Books,2,386.82,2024-07-10 16:41:40
T005185,C4539,P00343,Groceries,5,115.66,2024-12-21 01:53:14
T005186,C0937,P00295,Groceries,3,309.72,2023-12-26 09:22:26
T005187,C3411,P00167,Fashion,5,462.59,2024-09-16 02:39:53
T005188,C3249,P00249,Groceries,5,247.32,2024-04-11 10:48:10
T005189,C3057,P00513,Home Appliances,4,186.99,2024-08-16 02:10:15
T005190,C0031,P00810,Sports,2,320.83,2024-08-11 01:15:48
T005191,C4820,P00887,Home Appliances,1,323.88,2023-12-25 10:25:09
T005192,C1803,P00766,Electronics,4,403.2,2024-11-25 22:05:54
T005193,C3157,P00354,Books,2,172.58,2024-10-21 19:51:34
T005194,C1678,P00606,Fashion,2,279.73,2024-11-11 06:14:42
T005195,C2952,P00740,Home Appliances,3,275.12,2024-07-11 05:04:38
T005196,C0340,P00175,Sports,1,26.33,2024-02-13 23:24:59
T005197,C1484,P00606,Fashion,1,134.74,2024-04-10 01:56:58
T005198,C1823,P00972,Fashion,2,218.75,2024-12-21 08:36:40
T005199,C0289,P00106,Home Appliances,2,319.65,2024-04-14 11:29:27
T005200,C4182,P00734,Home Appliances,4,480.44,2024-08-09 16:08:43
T005201,C2282,P00710,Groceries,4,75.3,2024-08-28 13:48:37
T005202,C1674,P00490,Home Appliances,1,48.93,2024-03-10 13:56:51
T005203,C1308,P00330,Home Appliances,2,235.97,2024-03-14 20:09:00
T005204,C1740,P00377,Books,1,440.88,2024-05-25 09:59:58
T005205,C0930,P00681,Electronics,4,282.75,2024-06-06 01:25:30
T005206,C1881,P00407,Sports,1,208.75,2024-01-21 05:20:30
T005207,C3422,P00725,Groceries,2,339.22,2024-11-06 05:42:47
T005208,C1795,P00885,Groceries,2,280.59,2024-04-24 17:33:06
T005209,C1869,P00751,Sports,2,497.66,2024-10-06 07:01:17
T005210,C0988,P00831,Sports,3,344.35,2024-06-11 12:47:15
T005211,C1518,P00327,Home Appliances,2,38.78,2023-12-24 23:12:08
T005212,C1690,P00609,Home Appliances,1,372.49,2024-08-29 09:26:03
T005213,C0247,P00688,Groceries,4,211.92,2024-05-29 02:58:45
T005214,C4506,P00309,Books,2,371.93,2024-09-14 04:09:10
T005215,C0922,P00913,Sports,3,210.62,2024-04-10 06:01:19
T005216,C0186,P00840,Electronics,4,243.56,2024-02-26 01:34:46
T005217,C2031,P00875,Home Appliances,2,261.66,2024-08-08 21:24:23
T005218,C3375,P00469,Groceries,4,477.52,2024-10-24 21:12:19
T005219,C2739,P00207,Groceries,3,171.79,2024-09-27 09:18:57
T005220,C0982,P00436,Home Appliances,2,22.62,2024-09-14 10:52:26
T005221,C2434,P00127,Electronics,3,323.38,2024-08-01 19:47:05
T005222,C4625,P00377,Books,4,203.44,2024-08-01 13:36:18
T005223,C4299,P00251,Fashion,1,101.12,2024-05-05 01:41:41
T005224,C3143,P00968,Fashion,2,349.35,2024-03-14 07:14:07
T005225,C0323,P00479,Groceries,3,297.24,2024-02-04 05:16:48
T005226,C3429,P00327,Home Appliances,1,384.22,2024-03-27 11:23:30
T005227,C3481,P00772,Sports,3,426.68,2024-12-10 07:19:31
T005228,C2723,P00477,Home Appliances,4,267.92,2024-07-15 05:32:02
T005229,C3490,P00859,Books,5,84.85,2024-03-11 19:36:53
T005230,C3527,P00190,Sports,1,181.55,2024-10-28 19:13:39
T005231,C2715,P00438,Sports,4,405.46,2024-08-30 21:11:56
T005232,C2674,P00947,Books,3,120.73,2024-09-29 20:17:23
T005233,C0442,P00397,Home Appliances,1,319.52,2023-12-24 18:11:10
T005234,C2311,P00896,Home Appliances,1,369.26,2024-11-14 14:55:56
T005235,C1146,P00421,Fashion,5,30.04,2024-02-11 18:05:34
T005236,C0034,P00751,Sports,3,442.84,2024-09-20 16:37:42
T005237,C3683,P00042,Books,2,405.76,2024-04-22 09:00:32
T005238,C4296,P00829,Groceries,1,243.98,2024-03-28 12:16:36
T005239,C2355,P00879,Fashion,3,213.12,2024-05-29 00:19:00
T005240,C3793,P00902,Groceries,2,465.82,2024-08-28 07:00:35
T005241,C0946,P00029,Books,5,395.84,2024-07-19 07:21:05
T005242,C2888,P00072,Home Appliances,1,170.39,2024-08-29 19:44:56
T005243,C4282,P00926,Electronics,2,38.13,2024-03-16 13:17:51
T005244,C1581,P00304,Books,2,361.56,2024-02-27 23:03:36
T005245,C4032,P00875,Home Appliances,3,51.38,2024-03-23 14:01:07
T005246,C4734,P00083,Sports,3,425.66,2024-05-29 07:57:50
T005247,C2960,P00178,Electronics,3,189.8,2024-07-21 19:21:26
T005248,C2717,P00539,Groceries,1,307.99,2024-02-14 16:36:57
T005249,C4191,P00920,Books,2,83.92,2024-01-27 12:32:34
T005250,C2044,P00176,Electronics,5,493.43,2024-04-28 13:10:01
T005251,C4544,P00572,Fashion,1,217.52,2024-07-20 19:52:47
T005252,C1217,P00929,Electronics,1,18.01,2024-12-13 22:19:24
T005253,C0302,P00957,Home Appliances,4,223.8,2024-09-28 13:09:38
T005254,C1402,P00816,Sports,5,399.01,2024-06-09 10:29:21
T005255,C4318,P00903,Electronics,3,404.87,2024-08-07 03:44:00
T005256,C2776,P00111,Home Appliances,1,305.87,2024-09-08 02:04:15
T005257,C4831,P00703,Groceries,4,342.4,2024-09-30 08:20:14
T005258,C3214,P00864,Sports,2,444.66,2024-11-10 05:23:30
T005259,C4450,P00311,Sports,4,34.04,2024-01-09 02:09:13
